user_id,last_purchase_date,frequency,monetary,avg_transaction_value,avg_discount_rate,avg_app_time_min,recency_days,payment_method_count
U0309,2024-06-02,112,4556923,40686.8125,0.11607142857142858,13.1875,0,5
U0310,2024-06-02,95,5550594,58427.3052631579,0.01736842105263158,14.389473684210527,0,5
U0311,2023-06-01,41,2213031,53976.365853658535,0.004878048780487805,15.170731707317072,367,3
U0312,2024-05-29,108,3054602,28283.35185185185,0.16944444444444445,29.38888888888889,4,5
U0313,2024-06-01,103,3773724,36638.09708737864,0.11796116504854369,10.466019417475728,1,5
U0314,2024-06-02,137,7545107,55073.77372262774,0.025182481751824817,31.48175182481752,0,5
U0315,2024-01-17,68,3597408,52903.05882352941,0.011764705882352941,7.294117647058823,137,5
U0316,2024-06-02,96,2070478,21567.479166666668,0.14791666666666667,14.5,0,5
U0317,2024-05-26,91,4807332,52827.82417582418,0.01263736263736264,13.747252747252746,7,5
U0318,2024-05-25,92,3405416,37015.391304347824,0.12771739130434784,19.630434782608695,8,5
U0319,2024-06-02,88,5928798,67372.70454545454,0.03181818181818182,7.011363636363637,0,5
U0320,2024-06-02,93,2590185,27851.451612903227,0.12365591397849462,22.096774193548388,0,4
U0321,2024-05-31,94,2577632,27421.617021276597,0.13297872340425532,16.79787234042553,2,5
U0322,2024-05-11,84,4896799,58295.22619047619,0.011904761904761904,10.833333333333334,22,5
U0323,2024-06-02,100,5222374,52223.74,0.17149999999999999,14.4,0,5
U0324,2023-08-17,48,2384119,49669.145833333336,0.017708333333333333,12.333333333333334,290,5
U0325,2024-06-02,77,2297962,29843.66233766234,0.017532467532467535,20.01298701298701,0,4
U0326,2024-05-29,135,12184160,90253.03703703704,0.014444444444444446,14.644444444444444,4,4
U0327,2024-05-31,142,6366405,44833.83802816901,0.0017605633802816902,28.45774647887324,2,5
U0328,2024-06-02,105,2954137,28134.638095238097,0.17047619047619048,11.523809523809524,0,5
U0329,2024-05-19,96,2092569,21797.59375,0.16927083333333334,23.291666666666668,14,5
U0330,2024-06-02,96,2583954,26916.1875,0.178125,24.041666666666668,0,5
U0331,2024-05-28,95,4476323,47119.18947368421,0.037894736842105266,19.810526315789474,5,5
U0332,2024-05-31,79,7257893,91872.06329113925,0.006962025316455697,19.544303797468356,2,5
U0333,2024-01-28,66,3085758,46753.90909090909,0.006060606060606061,8.803030303030303,126,4
U0334,2024-06-02,91,7061285,77596.53846153847,0.01978021978021978,17.54945054945055,0,5
U0335,2024-06-02,140,17079041,121993.15,0.007857142857142858,23.0,0,4
U0336,2024-06-02,105,4932188,46973.219047619044,0.1257142857142857,7.580952380952381,0,5
U0337,2024-06-01,116,2883564,24858.310344827587,0.14525862068965517,20.844827586206897,1,5
U0338,2023-10-24,56,3570856,63765.28571428572,0.01875,12.767857142857142,222,4
U0339,2024-05-28,93,6960159,74840.41935483871,0.010752688172043012,12.24731182795699,5,5
U0340,2024-05-30,112,2859019,25526.95535714286,0.121875,20.133928571428573,3,5
U0341,2024-05-26,82,5497809,67046.4512195122,0.023170731707317076,23.963414634146343,7,5
U0342,2024-05-31,140,12131842,86656.0142857143,0.011071428571428572,20.95,2,5
U0343,2024-04-24,66,2648334,40126.27272727273,0.03409090909090909,10.43939393939394,39,5
U0344,2024-05-25,87,5421855,62320.1724137931,0.1764367816091954,8.344827586206897,8,5
U0345,2024-05-31,100,2661666,26616.66,0.1485,20.7,2,5
U0346,2024-05-30,86,6087029,70779.40697674418,0.010465116279069767,21.686046511627907,3,5
U0347,2024-05-29,83,2877178,34664.79518072289,0.012048192771084338,17.91566265060241,4,5
U0348,2024-05-29,86,4757375,55318.313953488374,0.02441860465116279,11.151162790697674,4,5
U0349,2024-06-02,101,2588161,25625.356435643564,0.10346534653465346,16.534653465346533,0,5
U0350,2024-05-26,89,2257290,25362.808988764045,0.14157303370786517,16.168539325842698,7,5
U0351,2024-06-01,93,4973964,53483.48387096774,0.00913978494623656,17.774193548387096,1,5
U0352,2024-03-27,81,3358661,41464.950617283954,0.0,7.8765432098765435,67,5
U0353,2024-05-27,132,16101437,121980.58333333333,0.010984848484848484,17.924242424242426,6,5
U0354,2024-05-30,96,2516822,26216.895833333332,0.12968749999999998,24.958333333333332,3,5
U0355,2024-05-30,91,6932417,76180.40659340659,0.011538461538461539,17.439560439560438,3,5
U0356,2024-05-19,82,3691453,45017.71951219512,0.01524390243902439,14.914634146341463,14,5
U0357,2024-06-01,96,3023888,31498.833333333332,0.15312499999999998,19.697916666666668,1,5
U0358,2023-11-01,47,2276188,48429.53191489362,0.003191489361702128,11.936170212765957,214,4
U0359,2024-06-01,107,4231384,39545.64485981308,0.11355140186915888,22.91588785046729,1,5
U0360,2024-06-02,91,5949547,65379.63736263736,0.01098901098901099,22.142857142857142,0,5
U0361,2024-05-28,84,5845225,69586.01190476191,0.017857142857142856,13.107142857142858,5,5
U0362,2024-03-07,51,2009403,39400.05882352941,0.0,9.862745098039216,87,5
U0363,2024-05-28,84,5202052,61929.19047619047,0.002380952380952381,7.083333333333333,5,4
U0364,2024-03-28,63,4929116,78239.93650793651,0.012698412698412698,8.88888888888889,66,5
U0365,2024-05-30,106,5665009,53443.481132075474,0.14952830188679245,14.830188679245284,3,5
U0366,2024-05-30,103,2591933,25164.398058252427,0.1616504854368932,15.37864077669903,3,5
U0367,2024-05-28,85,2738742,32220.49411764706,0.01647058823529412,19.388235294117646,5,5
U0368,2024-05-28,79,2285962,28936.227848101265,0.02405063291139241,12.69620253164557,5,5
U0369,2024-05-31,91,3058075,33605.21978021978,0.13791208791208792,20.021978021978022,2,5
U0370,2024-06-02,101,3639947,36039.07920792079,0.020297029702970294,7.900990099009901,0,5
U0371,2024-05-26,83,4379351,52763.26506024096,0.00963855421686747,17.40963855421687,7,5
U0372,2024-05-31,113,6784243,60037.54867256637,0.004424778761061947,27.097345132743364,2,5
U0373,2024-05-26,80,7941386,99267.325,0.015625,16.5375,7,5
U0374,2024-05-30,93,3480611,37425.92473118279,0.03494623655913978,11.774193548387096,3,5
U0375,2024-06-02,100,10071865,100718.65,0.0245,15.48,0,5
U0376,2024-05-28,90,2641971,29355.233333333334,0.1788888888888889,16.644444444444446,5,5
U0377,2024-03-15,52,5046255,97043.36538461539,0.0019230769230769232,4.884615384615385,79,4
U0378,2024-03-05,76,3476301,45740.80263157895,0.009868421052631578,8.93421052631579,89,5
U0379,2024-05-24,89,3183210,35766.40449438202,0.18595505617977529,13.651685393258427,9,5
U0380,2024-05-31,114,4008497,35162.254385964916,0.1307017543859649,19.20175438596491,2,5
U0381,2024-05-28,110,5871842,53380.38181818182,0.012727272727272726,9.236363636363636,5,5
U0382,2024-06-01,103,3417331,33177.970873786406,0.1344660194174757,16.59223300970874,1,5
U0383,2024-01-27,39,2366734,60685.48717948718,0.010256410256410256,13.0,127,5
U0384,2024-04-11,75,2444474,32592.986666666668,0.009333333333333332,11.066666666666666,52,5
U0385,2024-05-24,93,8012337,86154.16129032258,0.002688172043010753,4.580645161290323,9,5
U0386,2024-06-02,126,9900105,78572.26190476191,0.009523809523809523,29.976190476190474,0,5
U0387,2024-05-31,78,3780661,48470.01282051282,0.017948717948717947,17.78205128205128,2,5
U0388,2024-06-02,96,6825705,71101.09375,0.01875,17.885416666666668,0,5
U0389,2024-06-02,88,2181515,24789.94318181818,0.1659090909090909,23.647727272727273,0,5
U0390,2024-05-23,94,3316548,35282.425531914894,0.013297872340425532,20.372340425531913,10,5
U0391,2024-05-26,133,11605903,87262.42857142857,0.01804511278195489,11.293233082706767,7,5
U0392,2024-06-02,92,5339220,58035.0,0.024456521739130436,15.521739130434783,0,5
U0393,2024-06-01,113,3456024,30584.283185840708,0.1570796460176991,29.088495575221238,1,5
U0394,2024-05-17,92,4477119,48664.336956521736,0.13097826086956524,23.195652173913043,16,5
U0395,2024-05-31,104,6000618,57698.25,0.0125,17.48076923076923,2,5
U0396,2024-06-02,84,4585091,54584.416666666664,0.004761904761904762,17.845238095238095,0,5
U0397,2024-05-28,111,3746323,33750.657657657655,0.10810810810810811,22.954954954954953,5,5
U0398,2024-06-01,97,5175819,53358.9587628866,0.02577319587628866,20.329896907216494,1,5
U0399,2024-05-26,92,3835910,41694.67391304348,0.009782608695652175,12.445652173913043,7,5
U0400,2024-05-30,83,3700040,44578.79518072289,0.014457831325301203,16.819277108433734,3,5
U0401,2024-06-01,94,5174323,55045.98936170213,0.005851063829787235,12.127659574468085,1,5
U0402,2024-05-18,93,4197774,45137.354838709674,0.023655913978494626,13.10752688172043,15,5
U0403,2024-05-27,129,17329154,134334.52713178293,0.009689922480620155,29.271317829457363,6,5
U0404,2024-05-28,78,5071227,65015.730769230766,0.013461538461538462,11.012820512820513,5,5
U0405,2024-06-02,96,3892419,40546.03125,0.027083333333333334,4.083333333333333,0,5
U0406,2024-05-29,89,2868141,32226.303370786518,0.15337078651685393,18.314606741573034,4,5
U0407,2024-05-31,107,6244277,58357.72897196261,0.006542056074766355,13.953271028037383,2,4
U0408,2024-05-29,82,4487147,54721.30487804878,0.1353658536585366,11.134146341463415,4,5
U0409,2024-06-02,100,3383233,33832.33,0.154,18.55,0,5
U0410,2024-04-23,71,4649882,65491.295774647886,0.0035211267605633804,16.070422535211268,40,5
U0411,2024-06-01,93,7626105,82001.12903225806,0.011290322580645162,16.311827956989248,1,5
U0412,2024-06-02,96,4628924,48217.958333333336,0.011979166666666666,13.697916666666666,0,5
U0413,2024-05-29,92,3171207,34469.641304347824,0.17282608695652174,20.532608695652176,4,5
U0414,2024-05-28,84,3758199,44740.46428571428,0.007738095238095237,14.821428571428571,5,5
U0415,2024-05-31,88,4670556,53074.5,0.02159090909090909,6.011363636363637,2,5
U0416,2024-05-25,77,4139035,53753.7012987013,0.01948051948051948,15.428571428571429,8,5
U0417,2024-05-28,88,1885963,21431.397727272728,0.13295454545454544,25.988636363636363,5,5
U0418,2024-05-19,108,4258835,39433.65740740741,0.16435185185185186,17.685185185185187,14,5
U0419,2024-05-23,83,5857724,70574.98795180723,0.02108433734939759,20.50602409638554,10,5
U0420,2024-05-25,85,2535487,29829.258823529413,0.1476470588235294,16.929411764705883,8,5
U0421,2024-03-16,42,2771538,65989.0,0.03571428571428571,14.476190476190476,78,4
U0422,2024-06-02,92,4544827,49400.29347826087,0.02771739130434783,14.054347826086957,0,5
U0423,2024-05-27,84,4906719,58413.32142857143,0.019642857142857142,14.726190476190476,6,5
U0424,2024-05-15,74,3336663,45090.04054054054,0.15945945945945947,27.04054054054054,18,5
U0425,2024-05-28,91,5447707,59864.91208791209,0.024725274725274724,17.516483516483518,5,5
U0426,2024-06-02,92,5066387,55069.42391304348,0.01032608695652174,7.641304347826087,0,4
U0427,2024-05-26,145,8178879,56406.06206896552,0.002413793103448276,30.310344827586206,7,5
U0428,2024-05-25,92,3225638,35061.282608695656,0.005978260869565218,22.347826086956523,8,5
U0429,2024-05-30,99,4038414,40792.06060606061,0.005555555555555556,15.545454545454545,3,4
U0430,2024-05-19,99,2480578,25056.343434343435,0.13535353535353536,21.22222222222222,14,5
U0431,2024-06-01,86,2347491,27296.406976744187,0.15872093023255815,15.418604651162791,1,5
U0432,2024-06-01,90,4353508,48372.311111111114,0.1461111111111111,21.08888888888889,1,5
U0433,2024-02-03,56,2711516,48419.92857142857,0.019642857142857146,19.285714285714285,120,3
U0434,2024-05-31,87,5905699,67881.59770114943,0.029310344827586206,13.448275862068966,2,5
U0435,2024-06-02,77,4305393,55914.194805194806,0.009090909090909092,17.766233766233768,0,5
U0436,2024-05-27,95,3834216,40360.16842105263,0.12842105263157894,9.83157894736842,6,5
U0437,2024-06-01,96,5656498,58921.854166666664,0.021875000000000002,12.260416666666666,1,5
U0438,2024-05-22,72,4498095,62473.541666666664,0.025694444444444447,20.319444444444443,11,5
U0439,2024-05-26,91,4692099,51561.52747252747,0.025824175824175826,17.373626373626372,7,5
U0440,2024-05-28,96,6194816,64529.333333333336,0.011458333333333334,6.84375,5,5
U0441,2024-05-29,92,3156975,34314.94565217391,0.1364130434782609,21.815217391304348,4,5
U0442,2024-06-02,104,2271204,21838.5,0.15865384615384615,21.78846153846154,0,4
U0443,2024-05-26,44,2542851,57792.068181818184,0.019318181818181818,24.272727272727273,7,4
U0444,2024-01-19,23,783297,34056.391304347824,0.015217391304347827,14.0,135,5
U0445,2024-06-02,89,6664520,74882.24719101124,0.11629213483146067,14.853932584269662,0,5
U0446,2024-05-19,94,6298457,67004.86170212766,0.018085106382978722,15.638297872340425,14,5
U0447,2024-05-22,77,4952077,64312.68831168831,0.024675324675324677,15.363636363636363,11,4
U0448,2024-04-18,43,1771151,41189.558139534885,0.002325581395348837,12.023255813953488,45,4
U0449,2024-02-03,53,2320074,43774.981132075474,0.01509433962264151,12.830188679245284,120,4
U0450,2024-06-02,95,5598683,58933.505263157895,0.01263157894736842,3.4947368421052634,0,5
U0451,2023-09-12,51,2524964,49509.098039215685,0.0196078431372549,14.72549019607843,264,5
U0452,2024-05-23,93,4614522,49618.51612903226,0.15913978494623657,13.731182795698924,10,5
U0453,2024-06-01,84,3209662,38210.26190476191,0.016071428571428573,16.202380952380953,1,4
U0454,2023-09-23,56,3207306,57273.32142857143,0.005357142857142858,11.821428571428571,253,4
U0455,2024-06-01,100,3839838,38398.38,0.14700000000000002,16.29,1,5
U0456,2024-05-23,92,4962336,53938.434782608696,0.019021739130434784,15.467391304347826,10,5
U0457,2024-05-28,47,2290828,48741.02127659575,0.007446808510638297,19.340425531914892,5,5
U0458,2023-06-24,35,1703003,48657.22857142857,0.004285714285714286,12.028571428571428,344,4
U0459,2024-05-31,83,2029207,24448.277108433736,0.12650602409638553,10.843373493975903,2,5
U0460,2024-06-01,83,3147468,37921.301204819276,0.026506024096385545,21.457831325301203,1,5
U0461,2024-05-18,97,6661836,68678.72164948453,0.003608247422680412,13.835051546391753,15,4
U0462,2024-05-30,94,5156406,54855.382978723406,0.014361702127659576,18.882978723404257,3,5
U0463,2024-05-16,73,4263915,58409.79452054795,0.021232876712328767,6.63013698630137,17,4
U0464,2024-05-11,96,2452164,25543.375,0.14114583333333333,11.260416666666666,22,5
U0465,2024-06-01,90,6467349,71859.43333333333,0.003333333333333334,22.755555555555556,1,5
U0466,2024-05-31,108,6024034,55778.09259259259,0.006944444444444444,14.953703703703704,2,5
U0467,2024-01-04,66,3255726,49329.181818181816,0.012878787878787878,9.696969696969697,150,5
U0468,2024-05-23,93,4614695,49620.37634408602,0.016129032258064516,9.698924731182796,10,5
U0469,2024-05-30,136,8777351,64539.345588235294,0.014338235294117646,26.154411764705884,3,5
U0470,2024-06-01,87,4379986,50344.666666666664,0.15862068965517243,19.666666666666668,1,5
U0471,2024-06-02,118,18466864,156498.84745762713,0.001694915254237288,28.89830508474576,0,5
U0472,2024-06-02,121,8143907,67305.01652892563,0.0024793388429752063,21.40495867768595,0,5
U0473,2024-05-30,104,3681744,35401.38461538462,0.14134615384615384,13.173076923076923,3,5
U0474,2024-06-02,91,2564884,28185.53846153846,0.12197802197802197,15.912087912087912,0,5
U0475,2024-05-21,108,4632949,42897.67592592593,0.12037037037037036,15.00925925925926,12,5
U0476,2024-06-01,111,5773800,52016.21621621621,0.13468468468468467,10.972972972972974,1,5
U0477,2024-05-21,96,7322535,76276.40625,0.010937500000000001,29.166666666666668,12,5
U0478,2024-06-01,87,6411812,73698.98850574713,0.01896551724137931,8.413793103448276,1,5
U0479,2024-06-02,99,7643332,77205.37373737374,0.016666666666666666,10.828282828282829,0,5
U0480,2024-02-13,58,2530040,43621.379310344826,0.01982758620689655,14.96551724137931,110,4
U0481,2024-05-26,92,2277685,24757.445652173912,0.18695652173913044,7.510869565217392,7,5
U0482,2024-05-30,77,3034376,39407.48051948052,0.016883116883116885,18.714285714285715,3,5
U0483,2024-05-31,130,7816842,60129.553846153845,0.006923076923076923,32.33076923076923,2,5
U0484,2024-05-24,88,4222155,47979.03409090909,0.15681818181818183,24.136363636363637,9,5
U0485,2024-05-27,82,7332467,89420.32926829268,0.020121951219512196,17.658536585365855,6,5
U0486,2024-03-22,82,3595293,43845.03658536585,0.020731707317073172,8.573170731707316,72,5
U0487,2024-05-31,104,4761922,45787.71153846154,0.0875,14.403846153846153,2,5
U0488,2023-04-03,26,1150469,44248.807692307695,0.01346153846153846,19.23076923076923,426,4
U0489,2024-05-24,73,3211284,43990.191780821915,0.01917808219178082,3.7260273972602738,9,4
U0490,2024-05-30,87,3909780,44940.0,0.16494252873563217,16.24137931034483,3,5
U0491,2024-06-02,113,3370237,29825.106194690266,0.13495575221238937,18.734513274336283,0,5
U0492,2024-05-31,124,12152994,98008.01612903226,0.020161290322580645,34.36290322580645,2,5
U0493,2024-05-25,105,11700882,111436.97142857143,0.016666666666666666,8.99047619047619,8,5
U0494,2024-06-01,99,3282316,33154.707070707074,0.15555555555555556,11.01010101010101,1,5
U0495,2023-06-29,47,3003268,63899.31914893617,0.005319148936170213,7.638297872340425,339,5
U0496,2024-05-19,143,10686748,74732.5034965035,0.018531468531468535,23.902097902097903,14,5
U0497,2024-06-02,90,2888456,32093.955555555556,0.1527777777777778,26.844444444444445,0,4
U0498,2023-12-02,24,1859937,77497.375,0.008333333333333333,6.791666666666667,183,5
U0499,2024-05-25,136,11552273,84943.18382352941,0.0033088235294117647,18.941176470588236,8,5
U0500,2024-05-26,107,8995225,84067.52336448598,0.004672897196261682,11.626168224299066,7,5
U0501,2024-05-29,91,8028499,88225.26373626373,0.023626373626373626,8.868131868131869,4,5
U0502,2023-05-26,27,1317621,48800.77777777778,0.007407407407407408,10.185185185185185,373,4
U0503,2024-05-30,88,5537119,62921.806818181816,0.015340909090909093,10.545454545454545,3,5
U0504,2024-06-02,102,1926384,18886.117647058825,0.12549019607843137,26.862745098039216,0,5
U0505,2024-05-31,84,2672810,31819.166666666668,0.13154761904761905,27.642857142857142,2,5
U0506,2024-05-23,87,4023383,46245.7816091954,0.03333333333333333,22.850574712643677,10,5
U0507,2024-06-01,88,7921032,90011.72727272728,0.023863636363636365,8.556818181818182,1,5
U0508,2024-06-02,56,2499753,44638.44642857143,0.010714285714285714,3.5,0,5
U0509,2024-06-02,125,8828432,70627.456,0.0,18.744,0,5
U0510,2024-05-31,69,3913448,56716.637681159424,0.0318840579710145,13.695652173913043,2,5
U0511,2024-06-02,93,6496180,69851.39784946236,0.01827956989247312,21.741935483870968,0,5
U0512,2024-05-26,87,2368564,27224.873563218393,0.1752873563218391,15.954022988505747,7,4
U0513,2024-05-18,96,2583122,26907.520833333332,0.17552083333333335,26.260416666666668,15,5
U0514,2024-06-02,84,3603824,42902.666666666664,0.013690476190476189,19.345238095238095,0,5
U0515,2024-05-31,85,4383577,51571.49411764706,0.020588235294117647,8.941176470588236,2,5
U0516,2024-05-10,84,3097691,36877.27380952381,0.008928571428571428,15.166666666666666,23,5
U0517,2024-05-28,150,13147395,87649.3,0.009333333333333332,33.413333333333334,5,5
U0518,2024-05-28,95,3569277,37571.336842105266,0.12842105263157894,22.652631578947368,5,5
U0519,2024-05-12,88,3019378,34311.11363636364,0.017045454545454544,21.03409090909091,21,5
U0520,2024-05-29,116,5226359,45054.81896551724,0.13577586206896552,15.379310344827585,4,5
U0521,2024-05-30,86,5824480,67726.51162790698,0.006395348837209303,6.1395348837209305,3,5
U0522,2024-04-19,48,2773731,57786.0625,0.0,13.229166666666666,44,4
U0523,2024-06-01,87,2495323,28681.873563218393,0.12413793103448277,27.701149425287355,1,5
U0524,2024-05-22,81,3513139,43372.08641975309,0.008641975308641974,9.950617283950617,11,5
U0525,2024-05-27,123,9694889,78820.23577235773,0.0069105691056910576,15.268292682926829,6,4
U0526,2023-12-25,63,5078198,80606.31746031746,0.011111111111111112,17.555555555555557,160,5
U0527,2024-06-02,92,3836932,41705.782608695656,0.022282608695652174,6.978260869565218,0,5
U0528,2024-05-29,103,3429730,33298.34951456311,0.1388349514563107,11.70873786407767,4,4
U0529,2024-05-25,84,3258940,38796.90476190476,0.013690476190476189,12.214285714285714,8,5
U0530,2024-05-22,88,4803197,54581.78409090909,0.03181818181818182,11.681818181818182,11,5
U0531,2024-05-31,136,18724945,137683.41911764705,0.003676470588235294,24.823529411764707,2,5
U0532,2024-05-28,98,2270621,23169.602040816328,0.13316326530612246,25.693877551020407,5,5
U0533,2023-12-22,70,4538696,64838.514285714286,0.012142857142857143,22.52857142857143,163,5
U0534,2024-03-21,51,1354375,26556.37254901961,0.008823529411764706,8.882352941176471,73,5
U0535,2024-04-28,73,3268470,44773.561643835616,0.008904109589041096,15.397260273972602,35,5
U0536,2024-02-04,48,2430225,50629.6875,0.013541666666666667,15.541666666666666,119,5
U0537,2024-05-25,108,4218973,39064.56481481482,0.12037037037037036,6.981481481481482,8,5
U0538,2024-06-02,88,7578569,86120.10227272728,0.0125,8.772727272727273,0,5
U0539,2024-03-19,77,3812981,49519.23376623377,0.02922077922077922,14.532467532467532,75,5
U0540,2024-06-01,86,5996767,69729.8488372093,0.003488372093023256,17.941860465116278,1,5
U0541,2024-06-02,94,4383102,46628.744680851065,0.00851063829787234,23.617021276595743,0,5
U0542,2024-06-01,89,7642970,85876.06741573034,0.008426966292134831,19.43820224719101,1,5
U0543,2024-05-27,78,4110324,52696.46153846154,0.011538461538461539,15.987179487179487,6,5
U0544,2024-05-30,107,4183381,39097.01869158878,0.14626168224299066,13.766355140186915,3,5
U0545,2024-06-01,98,4919225,50196.17346938775,0.1739795918367347,18.96938775510204,1,5
U0546,2024-05-26,82,3496770,42643.53658536585,0.007926829268292683,14.902439024390244,7,5
U0547,2023-03-28,34,1417606,41694.294117647056,0.007352941176470588,7.5588235294117645,432,5
U0548,2024-06-01,142,13949869,98238.51408450704,0.00528169014084507,19.154929577464788,1,5
U0549,2024-05-27,97,3578529,36892.051546391755,0.005154639175257732,18.309278350515463,6,5
U0550,2024-05-28,105,5323306,50698.15238095238,0.12761904761904763,22.476190476190474,5,5
U0551,2024-05-31,96,2459856,25623.5,0.1546875,10.947916666666666,2,5
U0552,2024-06-02,98,2067269,21094.581632653062,0.13163265306122449,19.959183673469386,0,5
U0553,2024-06-02,91,2465054,27088.505494505494,0.1554945054945055,19.417582417582416,0,5
U0554,2024-05-26,108,4673464,43272.81481481482,0.027314814814814816,11.88888888888889,7,5
U0555,2024-05-31,96,5315220,55366.875,0.01875,21.75,2,5
U0556,2024-06-02,101,2984234,29546.871287128713,0.11188118811881188,18.346534653465348,0,5
U0557,2024-05-27,51,2202315,43182.64705882353,0.01666666666666667,20.980392156862745,6,5
U0558,2024-05-28,76,4918451,64716.46052631579,0.008552631578947369,18.526315789473685,5,5
U0559,2024-05-30,92,5580962,60662.63043478261,0.12771739130434784,4.793478260869565,3,5
U0560,2024-05-19,97,3496216,36043.463917525776,0.13659793814432988,17.989690721649485,14,5
U0561,2024-05-28,78,4479658,57431.51282051282,0.004487179487179488,13.705128205128204,5,5
U0562,2024-05-28,92,3775353,41036.44565217391,0.12010869565217393,6.010869565217392,5,5
U0563,2024-05-30,82,3866614,47153.829268292684,0.016463414634146342,10.012195121951219,3,5
U0564,2024-05-30,102,3633441,35621.970588235294,0.12745098039215685,22.666666666666668,3,5
U0565,2024-06-01,141,11188239,79349.21276595745,0.00425531914893617,30.46808510638298,1,5
U0566,2024-02-28,64,3922685,61291.953125,0.0015625,10.6875,95,5
U0567,2024-05-11,84,1871618,22281.166666666668,0.02142857142857143,15.666666666666666,22,5
U0568,2024-06-02,98,3578690,36517.244897959186,0.13010204081632654,19.316326530612244,0,5
U0569,2024-05-31,96,4946126,51522.145833333336,0.005208333333333333,16.052083333333332,2,5
U0570,2024-05-25,106,2761604,26052.867924528302,0.10141509433962265,25.32075471698113,8,5
U0571,2024-05-29,101,4461674,44174.9900990099,0.021782178217821784,11.07920792079208,4,5
U0572,2024-05-25,93,8481338,91197.18279569893,0.010752688172043012,14.623655913978494,8,5
U0573,2024-06-02,93,2168307,23315.129032258064,0.14139784946236558,9.494623655913978,0,5
U0574,2024-05-12,79,5604167,70938.82278481012,0.013924050632911394,17.531645569620252,21,5
U0575,2023-11-12,35,1288770,36822.0,0.01,14.8,203,5
U0576,2024-06-02,116,3087798,26618.94827586207,0.17543103448275862,20.74137931034483,0,4
U0577,2024-05-10,89,5715283,64216.66292134832,0.010112359550561799,7.078651685393258,23,5
U0578,2024-06-01,88,6622669,75257.60227272728,0.025,10.443181818181818,1,5
U0579,2024-05-29,87,5854036,67287.77011494253,0.021839080459770115,14.563218390804598,4,5
U0580,2024-06-02,74,3915984,52918.7027027027,0.02297297297297297,14.135135135135135,0,5
U0581,2024-05-28,127,13640897,107408.63779527559,0.005118110236220472,20.094488188976378,5,5
U0582,2024-05-18,91,4016834,44141.03296703297,0.011538461538461539,11.241758241758241,15,5
U0583,2024-05-27,78,7617584,97661.33333333333,0.01217948717948718,17.025641025641026,6,5
U0584,2024-06-02,97,2484136,25609.649484536083,0.14639175257731957,22.79381443298969,0,4
U0585,2024-06-01,85,5317025,62553.23529411765,0.014117647058823528,12.258823529411766,1,5
U0586,2024-05-19,73,3610867,49463.931506849316,0.004794520547945205,22.54794520547945,14,5
U0587,2024-06-01,128,7725935,60358.8671875,0.00859375,17.7734375,1,5
U0588,2024-06-01,89,5113727,57457.606741573036,0.021348314606741574,14.146067415730338,1,5
U0589,2024-06-02,133,7837387,58927.721804511275,0.007518796992481203,25.458646616541355,0,5
U0590,2024-05-20,100,2640086,26400.86,0.134,19.3,13,5
U0591,2024-05-29,146,10941191,74939.66438356164,0.0030821917808219177,21.068493150684933,4,5
U0592,2024-04-13,47,1478676,31461.191489361703,0.02340425531914894,5.702127659574468,50,5
U0593,2024-06-02,137,11818319,86265.10218978103,0.01861313868613139,21.795620437956206,0,5
U0594,2024-06-02,88,4768409,54186.46590909091,0.010795454545454546,19.90909090909091,0,5
U0595,2024-05-23,141,9500471,67379.22695035461,0.0017730496453900709,20.581560283687942,10,5
U0596,2024-05-22,84,4400034,52381.357142857145,0.005357142857142857,9.75,11,5
U0597,2024-06-01,126,15813503,125503.99206349206,0.009126984126984128,31.849206349206348,1,5
U0598,2024-05-30,106,4684866,44196.84905660377,0.1169811320754717,20.349056603773583,3,5
U0599,2024-05-25,86,3328544,38704.0,0.14651162790697675,9.94186046511628,8,5
U0600,2024-05-27,100,4107327,41073.27,0.175,21.7,6,5
U0601,2024-06-02,83,4235870,51034.57831325301,0.01927710843373494,11.602409638554217,0,5
U0602,2024-06-02,102,2817476,27622.313725490196,0.1196078431372549,22.58823529411765,0,5
U0603,2024-05-14,93,5663060,60893.11827956989,0.02956989247311828,23.204301075268816,19,5
U0604,2024-06-02,91,1892630,20798.13186813187,0.11923076923076922,24.12087912087912,0,5
U0605,2024-02-15,46,2294978,49890.82608695652,0.006521739130434784,15.73913043478261,108,5
U0606,2024-05-30,76,6218082,81816.86842105263,0.006578947368421052,13.947368421052632,3,5
U0607,2024-05-29,95,5391273,56750.242105263154,0.006842105263157895,11.736842105263158,4,5
U0608,2024-05-21,92,2756384,29960.695652173912,0.019021739130434784,10.717391304347826,12,5
U0609,2024-05-31,81,3066510,37858.148148148146,0.012962962962962964,13.925925925925926,2,5
U0610,2024-05-29,93,5098161,54818.93548387097,0.008064516129032258,8.655913978494624,4,5
U0611,2024-06-02,81,6255700,77230.86419753087,0.010493827160493829,16.51851851851852,0,5
U0612,2024-02-13,84,2287340,27230.238095238095,0.0244047619047619,12.630952380952381,110,5
U0613,2024-06-02,123,7876080,64033.170731707316,0.0020325203252032522,24.951219512195124,0,5
U0614,2024-05-31,98,5888311,60084.80612244898,0.01020408163265306,11.13265306122449,2,5
U0615,2024-05-19,58,3165592,54579.1724137931,0.010344827586206896,6.068965517241379,14,5
U0616,2024-06-01,100,2548698,25486.98,0.13,18.34,1,5
