user_id,last_purchase_date,frequency,monetary,avg_transaction_value,avg_discount_rate,avg_app_time_min,recency_days,payment_method_count,recency_log,monetary_log,cluster,PCA1,PCA2
U0169,2024-06-01,92,4090431,44461.20652173913,0.15434782608695652,9.108695652173912,1,5,0.6931471805599453,15.2241611459131,1,-0.5499293637467737,1.218841104257702
U0170,2024-06-02,91,9531594,104742.79120879121,0.00989010989010989,18.67032967032967,0,5,0.0,16.070122627838185,2,2.581583707278487,-1.0302649119735992
U0171,2024-05-17,90,2288240,25424.88888888889,0.1527777777777778,20.42222222222222,16,5,2.833213344056216,14.643293958102614,1,-1.6188387451048363,1.5755507174923324
U0172,2023-12-08,46,2345712,50993.739130434784,0.015217391304347825,24.32608695652174,177,5,5.181783550292085,14.668099964821034,3,-1.9882360447878011,-1.5147734403429136
U0173,2024-06-01,90,3058842,33987.13333333333,0.003888888888888889,17.177777777777777,1,5,0.6931471805599453,14.933547297853842,0,-0.37935000207050595,0.372056826718642
U0174,2024-06-01,98,5356986,54663.12244897959,0.017346938775510207,17.520408163265305,1,5,0.6931471805599453,15.493912248128773,0,0.8326499181603354,0.0617792889673206
U0175,2023-10-25,56,3827038,68339.96428571429,0.015178571428571428,7.892857142857143,221,3,5.402677381872279,15.157601955105848,3,-1.6280006913445242,-2.6448326409990717
U0176,2024-05-10,85,5187493,61029.32941176471,0.014705882352941176,18.376470588235293,23,5,3.1780538303479458,15.461761286893916,0,0.14340393511953875,-1.0030370887155404
U0177,2024-05-31,92,3218929,34988.358695652176,0.008695652173913044,15.858695652173912,2,5,1.0986122886681096,14.984559564160685,0,-0.4178016658493639,0.23321680487800897
U0178,2024-03-10,64,4295837,67122.453125,0.00078125,12.28125,84,4,4.442651256490317,15.27315720496261,3,-0.9064201413150371,-2.185274444146292
U0179,2024-05-24,89,4309202,48418.0,0.011797752808988765,21.84269662921348,9,5,2.302585092994046,15.276263526186838,0,0.11292870592848554,-0.242051925252155
U0180,2024-05-31,133,12521155,94144.02255639098,0.00037593984962406017,23.50375939849624,2,5,1.0986122886681096,16.342930251642237,2,3.5724816736816085,-0.4588892069961625
U0181,2024-05-30,108,2807512,25995.48148148148,0.17453703703703705,16.25,3,5,1.3862943611198906,14.847809596038156,1,-0.9098960246929786,2.252536903179306
U0182,2024-05-27,99,4328029,43717.46464646464,0.16818181818181815,8.131313131313131,6,5,1.9459101490553132,15.280623031092563,1,-0.7069670710655436,1.0366170161294546
U0183,2024-05-10,26,1296907,49881.03846153846,0.025,2.6538461538461537,23,4,3.1780538303479458,14.075493527860594,3,-3.6515036198415807,-1.8756159836886546
U0184,2024-05-31,84,4597580,54733.09523809524,0.016071428571428573,20.202380952380953,2,5,1.0986122886681096,15.341040853576212,0,0.39062175319306536,-0.12985689100486422
U0185,2024-02-21,70,4073916,58198.8,0.02142857142857143,4.671428571428572,102,5,4.634728988229636,15.220115502463662,3,-1.4505522907517119,-2.0903497030625595
U0186,2024-06-02,85,3091739,36373.4,0.11411764705882352,18.070588235294117,0,5,0.0,14.944244597184905,1,-0.5315205826278958,1.5690968280609896
U0187,2023-07-06,38,2584496,68013.05263157895,0.009210526315789473,14.657894736842104,332,5,5.808142489980444,14.765041462851451,3,-2.2480637103933883,-2.6837366741395074
U0188,2024-06-02,138,12952277,93857.07971014493,0.0,35.04347826086956,0,5,0.0,16.376782237975846,2,4.460119798008725,0.45458669244614214
U0189,2024-05-28,100,3515467,35154.67,0.152,12.76,5,5,1.791759469228055,15.072683218034056,1,-0.8178689543693571,1.3791600167463614
U0190,2024-05-17,84,4391599,52280.94047619047,0.014285714285714287,5.833333333333333,16,5,2.833213344056216,15.295204183342715,0,-0.7175433678446264,-1.2463779245138535
U0191,2024-06-01,79,4395873,55643.962025316454,0.013924050632911394,20.556962025316455,1,4,0.6931471805599453,15.296176931674491,0,0.36140705695892567,-0.0944966578557441
U0192,2024-05-18,98,4008807,40906.19387755102,0.020918367346938777,18.918367346938776,15,5,2.772588722239781,15.204004498235319,0,-0.18606781469921496,-0.1127176114700396
U0193,2024-06-01,110,4669822,42452.92727272727,0.16772727272727272,23.0,1,5,0.6931471805599453,15.356631727427871,1,0.5172234653089759,2.243659776570745
U0194,2024-06-01,127,15473360,121837.48031496063,0.001968503937007874,19.8503937007874,1,5,0.6931471805599453,16.55463045816326,2,4.173053069612134,-1.1901469346090876
U0195,2024-06-01,86,7767692,90322.0,0.016279069767441864,12.116279069767442,1,5,0.6931471805599453,15.865483767060063,0,1.4913302796032895,-1.1972457194534198
U0196,2024-06-02,89,2771053,31135.426966292136,0.0898876404494382,17.471910112359552,0,4,0.0,14.834738311204857,1,-0.6387025002346808,1.5064587195644645
U0197,2024-05-31,88,6506774,73940.61363636363,0.007954545454545454,13.727272727272727,2,5,1.0986122886681096,15.688354499732672,0,1.0026647794589154,-0.9198321050081589
U0198,2024-05-28,93,5704165,61335.10752688172,0.02956989247311828,13.741935483870968,5,5,1.791759469228055,15.556707343037095,0,0.4925319211669863,-0.5501512889919459
U0199,2024-05-22,91,5476831,60184.956043956045,0.019230769230769232,15.505494505494505,11,5,2.4849066497880004,15.516037389568918,0,0.3319803145664169,-0.7803076978682223
U0200,2024-05-23,90,3237874,35976.37777777778,0.18611111111111112,30.122222222222224,10,5,2.3978952727983707,14.990427808397971,1,-0.5761873756656599,2.145492118591678
U0201,2024-06-02,144,9731281,67578.34027777778,0.0010416666666666669,32.94444444444444,0,5,0.0,16.09085620293412,2,3.633546278790078,1.0757881044324529
U0202,2024-05-25,93,4061005,43666.720430107525,0.15161290322580645,11.053763440860216,8,5,2.1972245773362196,15.216941284135947,1,-0.7922205638984596,0.8537774967684798
U0203,2024-05-29,79,4565739,57794.16455696202,0.008227848101265823,13.734177215189874,4,5,1.6094379124341003,15.334091161831225,0,-0.036456371140447696,-0.7842707059955408
U0204,2024-05-31,93,2600668,27964.172043010753,0.12580645161290321,18.623655913978496,2,5,1.0986122886681096,14.771279277586071,1,-0.9794294820070202,1.7184624601681713
U0205,2024-05-31,96,3277736,34143.083333333336,0.003645833333333334,22.729166666666668,2,5,1.0986122886681096,15.002663803218477,0,-0.014679019829682033,0.5609422579256985
U0206,2024-05-21,98,5422697,55333.642857142855,0.12142857142857143,8.357142857142858,12,4,2.5649493574615367,15.50610403553935,0,-0.23440662713625487,0.08648167657307008
U0207,2024-06-01,129,9875173,76551.72868217055,0.010077519379844961,30.73643410852713,1,5,0.6931471805599453,16.10553448884939,2,3.2378179641804454,0.437714679197238
U0208,2024-02-17,25,1621830,64873.2,0.022000000000000002,17.48,106,5,4.672828834461906,14.299066315873977,3,-2.78600788158985,-2.0878288158322817
U0209,2024-05-30,123,10073578,81899.0081300813,0.028861788617886183,30.170731707317074,3,5,1.3862943611198906,16.125426613666015,2,3.012354334771719,0.17871621678843913
U0210,2024-05-18,97,3014757,31079.96907216495,0.15,21.463917525773194,15,5,2.772588722239781,14.919030119582022,1,-0.971446325357712,1.5259197808669718
U0211,2024-06-02,139,16097921,115812.38129496403,0.006115107913669065,29.971223021582734,0,5,0.0,16.594200753301678,2,4.9370518386564575,-0.1965642338763441
U0212,2024-05-25,74,2636125,35623.31081081081,0.14662162162162162,14.837837837837839,8,5,2.1972245773362196,14.784820973158675,1,-1.6786202902435017,0.9661115112621805
U0213,2024-06-01,105,3883407,36984.828571428574,0.022857142857142857,17.771428571428572,1,5,0.6931471805599453,15.17222367659084,0,0.25071990588809684,0.6859134842569821
U0214,2024-06-02,94,3839445,40845.15957446808,0.00425531914893617,6.74468085106383,0,5,0.0,15.160838643322538,0,-0.19806824311151017,-0.01662849484313209
U0215,2024-05-31,93,5928490,63747.20430107527,0.02096774193548387,20.870967741935484,2,5,1.0986122886681096,15.59528026978853,0,1.073422263240266,-0.16836360977659146
U0216,2024-05-27,103,7996392,77634.87378640777,0.017475728155339806,18.40776699029126,6,5,1.9459101490553132,15.894501122969414,0,1.6267140536022389,-0.7797186483812281
U0217,2024-05-25,94,3154323,33556.62765957447,0.1196808510638298,21.872340425531913,8,5,2.1972245773362196,14.964284767925355,1,-0.706679862724172,1.313141333102716
U0218,2024-05-18,92,3262391,35460.77173913043,0.13532608695652174,20.119565217391305,15,5,2.772588722239781,14.99797122661688,1,-0.9179119191468453,1.1338947677168343
U0219,2024-05-27,91,2603728,28612.395604395606,0.14450549450549452,22.802197802197803,6,5,1.9459101490553132,14.772455206234348,1,-1.0623781778110368,1.782764892146098
U0220,2024-05-25,86,5944664,69124.0,0.01744186046511628,14.034883720930232,8,5,2.1972245773362196,15.598004736645462,0,0.504211035958471,-1.056106665456898
U0221,2024-04-28,88,2404593,27324.920454545456,0.1431818181818182,20.28409090909091,35,5,3.58351893845611,14.692891632302333,1,-1.711627395138403,1.1631717688145222
U0222,2024-03-27,73,4916544,67349.91780821918,0.009589041095890411,13.136986301369863,67,5,4.219507705176107,15.4081166060131,3,-0.49161519330543596,-1.898367685923999
U0223,2024-05-28,91,6182737,67942.16483516483,0.15384615384615385,22.47252747252747,5,5,1.791759469228055,15.63727177339091,1,0.7218996772225957,0.8604937319268735
U0224,2024-06-02,120,5110617,42588.475,0.17333333333333334,20.291666666666668,0,5,0.0,15.446830894201954,1,0.8565003826663136,2.516344218256964
U0225,2024-06-01,79,2056280,26028.86075949367,0.14746835443037976,10.974683544303797,1,5,0.6931471805599453,14.536409569370019,1,-1.891119920273725,1.606711539847795
U0226,2024-05-25,86,3864627,44937.523255813954,0.01744186046511628,7.883720930232558,8,5,2.1972245773362196,15.167375986988564,0,-0.748985922657996,-0.7152125761602949
U0227,2024-02-03,42,2610957,62165.642857142855,0.03333333333333334,11.904761904761905,120,5,4.795790545596741,14.775227761761004,3,-2.2314227896657,-2.0858304580762694
U0228,2024-05-29,83,4456309,53690.469879518074,0.031927710843373494,25.53012048192771,4,5,1.6094379124341003,15.309831627289725,0,0.3897041709866201,0.11898171516786507
U0229,2024-05-24,97,4666271,48105.886597938144,0.15103092783505154,21.8659793814433,9,5,2.302585092994046,15.355871023906486,1,-0.006263750277258404,1.2249740455435247
U0230,2024-05-27,90,3918676,43540.84444444445,0.008333333333333333,3.5,6,5,1.9459101490553132,15.181264654800703,0,-0.7874585120951094,-0.834775830290265
U0231,2024-05-29,92,4715561,51256.09782608696,0.033152173913043474,8.923913043478262,4,5,1.6094379124341003,15.366378661008152,0,-0.1316013781662098,-0.42943955465486777
U0232,2024-05-28,96,3938697,41028.09375,0.0203125,11.875,5,5,1.791759469228055,15.186360769808427,0,-0.3365651282111603,-0.15912669065394577
U0233,2024-06-02,106,4784582,45137.56603773585,0.08820754716981132,9.452830188679245,0,3,0.0,15.38090943173622,0,0.2895546032605628,0.9576114480007268
U0234,2024-04-21,65,3252849,50043.83076923077,0.04,10.261538461538462,42,5,3.7612001156935624,14.995042093110436,3,-1.5942287209062929,-1.2441582300528766
U0235,2024-06-02,86,8721228,101409.62790697675,0.00872093023255814,16.96511627906977,0,5,0.0,15.981270726320975,2,2.233881865639127,-1.101855537243524
U0236,2024-05-10,61,5592713,91683.81967213115,0.019672131147540982,3.5081967213114753,23,5,3.1780538303479458,15.536975237148512,0,-0.3262331487221056,-2.6186965681499443
U0237,2024-06-01,142,9834739,69258.72535211267,0.005985915492957746,39.647887323943664,1,5,0.6931471805599453,16.101431573258598,2,3.763815606756641,1.1407720663500738
U0238,2024-04-06,26,956284,36780.153846153844,0.0019230769230769232,7.576923076923077,57,4,4.060443010546419,13.77081126476026,3,-4.183862577158014,-1.7988232733496827
U0239,2024-06-01,93,2936312,31573.247311827956,0.15268817204301077,19.763440860215052,1,5,0.6931471805599453,14.892665270663782,1,-0.7002145174349351,2.0456913188904755
U0240,2024-06-02,87,6767366,77785.81609195402,0.021839080459770118,18.57471264367816,0,5,0.0,15.72762264752535,0,1.5208791161162019,-0.34018369017066175
U0241,2024-05-30,110,4466770,40607.0,0.16363636363636364,11.727272727272727,3,5,1.3862943611198906,15.312176334189187,1,-0.20584137646029874,1.5457670707337177
U0242,2024-05-29,97,4631951,47752.072164948455,0.010824742268041237,6.051546391752577,4,5,1.6094379124341003,15.348488935486975,0,-0.18151327718859073,-0.6205789674396169
U0243,2024-05-24,61,4004153,65641.85245901639,0.021311475409836068,17.39344262295082,9,5,2.302585092994046,15.202842880216084,0,-0.4413278053911378,-1.1040989189965358
U0244,2024-04-16,56,3274096,58466.0,0.014285714285714287,18.803571428571427,47,5,3.8712010109078907,15.001552663841471,3,-1.189976443907862,-1.4621912958837384
U0245,2024-05-21,92,4736795,51486.90217391304,0.0038043478260869562,7.336956521739131,12,5,2.5649493574615367,15.370871515747396,0,-0.322553848299247,-1.082655683987115
U0246,2024-06-02,97,6966933,71824.05154639175,0.020618556701030927,10.835051546391753,0,5,0.0,15.756685800736438,0,1.3122299859685842,-0.427189915857328
U0247,2024-06-01,108,4054939,37545.73148148148,0.13472222222222222,12.972222222222221,1,4,0.6931471805599453,15.215446448874708,1,-0.13627932808600923,1.5885523477945405
U0248,2024-05-26,159,15197103,95579.2641509434,0.0009433962264150945,20.937106918238992,7,5,2.0794415416798357,16.53661544134827,2,4.049245166848892,-0.5454082364555198
U0249,2024-02-17,49,2678234,54657.836734693876,0.03571428571428571,14.877551020408163,106,5,4.672828834461906,14.80066855343704,3,-2.053817851601551,-1.6429065678625578
U0250,2024-05-28,109,3287067,30156.577981651375,0.14036697247706423,12.926605504587156,5,5,1.791759469228055,15.005506539989415,1,-0.7653637497072348,1.5338611688436439
U0251,2023-10-18,49,5079062,103654.32653061225,0.017346938775510207,14.122448979591837,228,4,5.43372200355424,15.440637353722991,3,-0.4784571282292961,-3.256322095977618
U0252,2024-05-30,82,4385213,53478.20731707317,0.014634146341463414,14.390243902439025,3,4,1.3862943611198906,15.293748985334208,0,-0.04548683254588108,-0.4797815988399868
U0253,2023-11-18,60,4600585,76676.41666666667,0.03166666666666667,16.083333333333332,197,4,5.288267030694535,15.341694244650087,3,-0.8235950161512076,-2.2470509430682974
U0254,2024-06-02,146,16180590,110825.95890410959,0.0013698630136986301,13.013698630136986,0,5,0.0,16.59932299550356,2,4.2630868786719995,-0.7836507151493677
U0255,2024-05-30,101,4130888,40899.88118811881,0.17623762376237626,13.633663366336634,3,5,1.3862943611198906,15.234003196010635,1,-0.43267988901581667,1.6298642562993617
U0256,2024-05-21,90,2500916,27787.955555555556,0.18277777777777776,23.6,12,5,2.5649493574615367,14.732168022583755,1,-1.35180529715651,2.0160375261946295
U0257,2024-06-02,95,4365573,45953.4,0.1631578947368421,15.494736842105263,0,5,0.0,15.289260239183134,1,0.02739134120459458,1.794967097243908
U0258,2024-06-01,76,3944807,51905.35526315789,0.013815789473684212,13.342105263157896,1,5,0.6931471805599453,15.187910841876207,0,-0.21787073932743206,-0.3534395429399267
U0259,2024-06-02,85,5008485,58923.35294117647,0.012352941176470589,11.552941176470588,0,5,0.0,15.426644231781971,0,0.46935004007572345,-0.3070171364701365
U0260,2024-06-01,109,6769201,62102.76146788991,0.014678899082568808,22.293577981651374,1,5,0.6931471805599453,15.727893764971913,2,1.702887544817742,0.1993257041396311
U0261,2024-06-02,93,7074576,76070.70967741935,0.01021505376344086,19.688172043010752,0,5,0.0,15.772018211720336,0,1.7454555587038296,-0.2899628186589622
U0262,2024-05-29,114,2541276,22291.894736842107,0.1307017543859649,11.035087719298245,4,5,1.6094379124341003,14.748177268560823,1,-1.1300577848073898,1.7248538104211328
U0263,2023-07-29,25,1257605,50304.2,0.026000000000000002,4.92,309,5,5.736572297479192,14.044720471638064,3,-4.167570546384494,-2.5593809099241613
U0264,2024-05-29,85,3619564,42583.10588235294,0.11352941176470589,18.6,4,5,1.6094379124341003,15.101864410835615,1,-0.5548532173442765,0.9252436788647779
U0265,2024-05-30,89,3773017,42393.449438202246,0.025280898876404494,13.741573033707866,3,5,1.3862943611198906,15.143385769674532,0,-0.3502386681685338,-0.028578606161853443
U0266,2024-06-02,89,4578880,51448.089887640446,0.01910112359550562,13.47191011235955,0,5,0.0,15.3369652030945,0,0.36612280683019616,0.08211952198713365
U0267,2023-07-04,49,2528854,51609.26530612245,0.022448979591836737,11.489795918367347,334,5,5.814130531825066,14.743277189093407,3,-2.5454080043586442,-2.1910858281423597
U0268,2024-05-29,125,9945104,79560.832,0.018,22.776,4,5,1.6094379124341003,16.112591028283855,2,2.649893249893786,-0.23966130738052463
U0269,2024-05-21,89,5119729,57525.04494382023,0.01853932584269663,20.48314606741573,12,5,2.5649493574615367,15.448612261250185,0,0.35977656741240877,-0.5497345016155665
U0270,2024-06-01,87,2119560,24362.758620689656,0.15517241379310345,5.103448275862069,1,5,0.6931471805599453,14.566719549733412,1,-1.9966522342914514,1.5721222876506067
U0271,2024-05-30,105,7158965,68180.61904761905,0.012380952380952381,15.504761904761905,3,5,1.3862943611198906,15.783876115100387,0,1.3613232836906426,-0.5341190102771622
U0272,2024-06-01,90,5648242,62758.24444444444,0.18944444444444444,10.222222222222221,1,5,0.6931471805599453,15.546855081309026,1,0.10229565829306556,1.1169161092805548
U0273,2024-06-02,81,3110193,38397.444444444445,0.009876543209876543,20.395061728395063,0,5,0.0,14.950195661631124,0,-0.18583148707088537,0.5496345416808953
U0274,2024-05-24,92,6463500,70255.43478260869,0.006521739130434784,16.565217391304348,9,5,2.302585092994046,15.681681679421065,0,0.8683149440203061,-1.037160614526171
U0275,2024-05-30,96,3793708,39517.791666666664,0.146875,22.072916666666668,3,5,1.3862943611198906,15.148854726482782,1,-0.21702660785697425,1.690705971970324
U0276,2024-06-02,101,4454304,44102.0198019802,0.1495049504950495,11.455445544554456,0,5,0.0,15.309381602227743,1,0.0015041940541894094,1.608221185340613
U0277,2024-06-02,94,8858645,94240.90425531915,0.012234042553191491,8.138297872340425,0,5,0.0,15.996904489232413,0,1.882384836127916,-1.1938709980394777
U0278,2024-05-30,150,5946898,39645.986666666664,0.010333333333333333,18.593333333333334,3,5,1.3862943611198906,15.59838046519156,2,1.6722432584734381,0.9110265035957357
U0279,2024-06-02,85,1961117,23071.964705882354,0.1411764705882353,17.91764705882353,0,5,0.0,14.489025276749066,1,-1.403957160771464,2.229813976373214
U0280,2024-05-15,93,7281753,78298.41935483871,0.023655913978494626,8.21505376344086,18,5,2.9444389791664403,15.800882325218852,0,0.636467244748112,-1.6142464283273612
U0281,2024-06-02,84,2887348,34373.19047619047,0.02857142857142857,10.773809523809524,0,5,0.0,14.875849338072493,0,-0.7598016154149939,0.4573748495152707
U0282,2024-06-02,106,4511675,42562.97169811321,0.14150943396226415,11.754716981132075,0,5,0.0,15.322179261071039,1,0.12653551769610039,1.648420824218133
U0283,2024-01-08,71,3647305,51370.49295774648,0.005633802816901409,12.014084507042254,146,5,4.990432586778736,15.10949937085013,3,-1.4092492146949436,-1.8437117904855083
U0284,2024-06-02,75,3855422,51405.62666666666,0.02,28.36,0,5,0.0,15.16499128658639,0,0.5169882334540499,0.5816101190503369
U0285,2024-06-02,84,1271014,15131.119047619048,0.16547619047619047,11.119047619047619,0,5,0.0,14.055326351832871,1,-2.447715935896044,2.4416818811252314
U0286,2024-05-22,84,4175478,49708.07142857143,0.009523809523809525,16.642857142857142,11,5,2.4849066497880004,15.24473964022497,0,-0.2653734094894593,-0.6434654437656585
U0287,2024-06-01,156,18172777,116492.16025641025,0.008974358974358975,28.224358974358974,1,5,0.6931471805599453,16.71543531806406,2,5.216177308215938,-0.24086815961624178
U0288,2024-05-30,111,2589646,23330.144144144146,0.15990990990990991,7.018018018018018,3,5,1.3862943611198906,14.767032130950632,1,-1.3567415667107154,1.827220005203029
U0289,2024-05-28,101,2584281,25586.940594059404,0.1425742574257426,11.237623762376238,5,5,1.791759469228055,14.764958271056978,1,-1.3850587732085957,1.5198369602757915
U0290,2024-04-11,43,3306549,76896.48837209302,0.027906976744186046,18.13953488372093,52,5,3.970291913552122,15.011415907712447,3,-1.1713425968317348,-1.9617278774148028
U0291,2023-09-30,66,3050945,46226.43939393939,0.02878787878787879,14.878787878787879,246,5,5.5093883366279774,14.930962264427132,3,-1.8771438097955038,-1.5709394235100136
U0292,2024-06-01,101,7243393,71716.76237623762,0.008910891089108912,18.77227722772277,1,5,0.6931471805599453,15.795600439047146,0,1.6659798584629042,-0.3493975397632585
U0293,2024-05-27,79,4145587,52475.784810126584,0.03544303797468354,19.873417721518987,6,5,1.9459101490553132,15.237555194150517,0,-0.13437714782264604,-0.21511302989403372
U0294,2024-06-01,102,9968836,97733.6862745098,0.023529411764705882,13.862745098039216,1,5,0.6931471805599453,16.114974485184035,2,2.3264461454745367,-1.0222508515632835
U0295,2024-05-27,92,2992561,32527.83695652174,0.16847826086956522,11.141304347826088,6,5,1.9459101490553132,14.911640434662464,1,-1.3763016464021338,1.3976853365242934
U0296,2024-05-20,85,4258576,50100.89411764706,0.005294117647058823,12.776470588235295,13,5,2.639057329615259,15.264445624883896,0,-0.40500484124381697,-0.9003696291313543
U0297,2024-05-31,100,5136857,51368.57,0.1015,23.65,2,4,1.0986122886681096,15.451952166474388,1,0.7116122676733871,1.1396051556749887
U0298,2024-06-01,116,6841790,58980.94827586207,0.00646551724137931,22.07758620689655,1,5,0.6931471805599453,15.738560097429335,2,1.8142319359799275,0.27811715488903965
U0299,2024-06-01,105,4028617,38367.780952380956,0.14333333333333334,14.723809523809523,1,5,0.6931471805599453,15.208933947069896,1,-0.1378882647291631,1.688493244381065
U0300,2024-05-28,103,3324471,32276.417475728154,0.1684466019417476,6.252427184466019,5,5,1.791759469228055,15.016821422470032,1,-1.2052160841929738,1.3738830189007785
U0301,2024-05-24,96,5622189,58564.46875,0.03125,15.21875,9,5,2.302585092994046,15.542231825679755,0,0.43128435287196104,-0.5176117063623561
U0302,2024-05-25,82,4189010,51085.48780487805,0.15182926829268295,17.121951219512194,8,5,2.1972245773362196,15.247975225850766,1,-0.5766729879731819,0.7942725677040914
U0303,2024-06-01,122,9279980,76065.40983606558,0.0,20.60655737704918,1,5,0.6931471805599453,16.043370057346493,2,2.59144604930655,-0.18849541783782164
U0304,2024-06-01,91,2989074,32846.96703296703,0.006593406593406594,11.307692307692308,1,5,0.6931471805599453,14.910474532955291,0,-0.6715247663546119,0.18489531177681878
U0305,2024-05-24,90,5815450,64616.11111111111,0.03277777777777778,22.255555555555556,9,5,2.302585092994046,15.576028898966985,0,0.7679011376934266,-0.4169189114777696
U0306,2024-05-31,80,6175155,77189.4375,0.0018750000000000004,8.15,2,5,1.0986122886681096,15.636044703317102,0,0.6099871552372339,-1.3991230537380264
U0307,2024-05-31,135,11538908,85473.39259259259,0.011111111111111112,20.644444444444446,2,5,1.0986122886681096,16.261235273847067,2,3.191937304527324,-0.25163587428317097
U0308,2024-05-19,85,4004599,47112.92941176471,0.01941176470588235,20.129411764705882,14,5,2.70805020110221,15.202954258340686,0,-0.2680668485230297,-0.38109212414276666
U0309,2024-06-02,112,4556923,40686.8125,0.11607142857142858,13.1875,0,5,0.0,15.332158392468148,1,0.3595427955104016,1.5916315148225733
U0310,2024-06-02,95,5550594,58427.3052631579,0.01736842105263158,14.389473684210527,0,5,0.0,15.529415687183542,0,0.9014691824681941,0.002210670768684067
U0311,2023-06-01,41,2213031,53976.365853658535,0.004878048780487805,15.170731707317072,367,3,5.908082938168931,14.609874078937679,3,-2.634151228519886,-2.3604429272740357
U0312,2024-05-29,108,3054602,28283.35185185185,0.16944444444444445,29.38888888888889,4,5,1.6094379124341003,14.93216019124332,1,-0.22766200363617292,2.6432414697636744
U0313,2024-06-01,103,3773724,36638.09708737864,0.11796116504854369,10.466019417475728,1,5,0.6931471805599453,15.143573135271073,1,-0.4083110814448771,1.2760789713657952
U0314,2024-06-02,137,7545107,55073.77372262774,0.025182481751824817,31.48175182481752,0,5,0.0,15.836409964196948,2,2.809476835258841,1.463408528780626
U0315,2024-01-17,68,3597408,52903.05882352941,0.011764705882352941,7.294117647058823,137,5,4.927253685157205,15.095724422079739,3,-1.6671349911459055,-2.0461087085036063
U0316,2024-06-02,96,2070478,21567.479166666668,0.14791666666666667,14.5,0,5,0.0,14.543290539438662,1,-1.3047615914950157,2.3305263227353095
U0317,2024-05-26,91,4807332,52827.82417582418,0.01263736263736264,13.747252747252746,7,5,2.0794415416798357,15.385653018452219,0,0.06364308010332421,-0.6127427277676673
U0318,2024-05-25,92,3405416,37015.391304347824,0.12771739130434784,19.630434782608695,8,5,2.1972245773362196,15.040877957027636,1,-0.71105935979372,1.1692032237353147
U0319,2024-06-02,88,5928798,67372.70454545454,0.03181818181818182,7.011363636363637,0,5,0.0,15.595332220951075,0,0.6470929716312592,-0.4898312070375416
U0320,2024-06-02,93,2590185,27851.451612903227,0.12365591397849462,22.096774193548388,0,4,0.0,14.767240245768985,1,-0.5864353243911784,2.1885638497658606
U0321,2024-05-31,94,2577632,27421.617021276597,0.13297872340425532,16.79787234042553,2,5,1.0986122886681096,14.76238209392997,1,-1.0784869416894671,1.7370896035574424
U0322,2024-05-11,84,4896799,58295.22619047619,0.011904761904761904,10.833333333333334,22,5,3.1354942159291497,15.404092488518998,0,-0.31235342786630593,-1.2938643207775224
U0323,2024-06-02,100,5222374,52223.74,0.17149999999999999,14.4,0,5,0.0,15.468462837229334,1,0.39662924611302836,1.7270791415980726
U0324,2023-08-17,48,2384119,49669.145833333336,0.017708333333333333,12.333333333333334,290,5,5.673323267171493,14.684340641471055,3,-2.5930373972098653,-2.1163881862441873
U0325,2024-06-02,77,2297962,29843.66233766234,0.017532467532467535,20.01298701298701,0,4,0.0,14.647533636303862,0,-0.8297317249564862,0.8072630780106601
U0326,2024-05-29,135,12184160,90253.03703703704,0.014444444444444446,14.644444444444444,4,4,1.6094379124341003,16.315647387521043,2,2.967178419524299,-0.7508743497045149
U0327,2024-05-31,142,6366405,44833.83802816901,0.0017605633802816902,28.45774647887324,2,5,1.0986122886681096,15.666545661102209,2,2.2026177835954917,1.1007769807662051
U0328,2024-06-02,105,2954137,28134.638095238097,0.17047619047619048,11.523809523809524,0,5,0.0,14.898717457299147,1,-0.7620355290168458,2.3213452626625135
U0329,2024-05-19,96,2092569,21797.59375,0.16927083333333334,23.291666666666668,14,5,2.70805020110221,14.55390353359388,1,-1.5584703979913181,2.094585456155268
U0330,2024-06-02,96,2583954,26916.1875,0.178125,24.041666666666668,0,5,0.0,14.764831728872307,1,-0.60624750141072,2.872241135118308
U0331,2024-05-28,95,4476323,47119.18947368421,0.037894736842105266,19.810526315789474,5,5,1.791759469228055,15.31431273185319,0,0.21181620255137487,0.18668632893325413
U0332,2024-05-31,79,7257893,91872.06329113925,0.006962025316455697,19.544303797468356,2,5,1.0986122886681096,15.797600262074242,0,1.5556223417560378,-1.2036970873971928
U0333,2024-01-28,66,3085758,46753.90909090909,0.006060606060606061,8.803030303030303,126,4,4.844187086458591,14.942308214234831,3,-1.9109252578195464,-1.8721988415888344
U0334,2024-06-02,91,7061285,77596.53846153847,0.01978021978021978,17.54945054945055,0,5,0.0,15.77013774585609,0,1.6120933750669062,-0.35204689742729794
U0335,2024-06-02,140,17079041,121993.15,0.007857142857142858,23.0,0,4,0.0,16.653362655758677,2,4.841909037349757,-0.6123073261320525
U0336,2024-06-02,105,4932188,46973.219047619044,0.1257142857142857,7.580952380952381,0,5,0.0,15.411293463700018,1,0.15708214788872807,1.1796325932171288
U0337,2024-06-01,116,2883564,24858.310344827587,0.14525862068965517,20.844827586206897,1,5,0.6931471805599453,14.874537933833128,1,-0.2985251016188518,2.5202759642785115
U0338,2023-10-24,56,3570856,63765.28571428572,0.01875,12.767857142857142,222,4,5.407171771460119,15.088316180969395,3,-1.59769880533932,-2.284227996448612
U0339,2024-05-28,93,6960159,74840.41935483871,0.010752688172043012,12.24731182795699,5,5,1.791759469228055,15.755713020552118,0,0.9799556891549418,-1.1289088058480052
